id,category,conf,size
1a34483v,person,0.8688144683837891,3804
1a34483v,person,0.8326665759086609,12864
1a34483v,person,0.7850201725959778,9171
1a34483v,suitcase,0.6186848282814026,11386
1a34484v,person,0.86350017786026,15326
1a34484v,horse,0.5823344588279724,35746
1a34485v,person,0.8139830231666565,35776
1a34486v,person,0.9908185601234436,54507
1a34486v,bottle,0.9682941436767578,1476
1a34486v,person,0.6359070539474487,31376
1a34488v,person,0.9742121696472168,164119
1a34488v,person,0.9673165678977966,82560
1a34493v,person,0.9980260729789734,27202
1a34493v,person,0.9966919422149658,28905
1a34493v,person,0.989345133304596,33774
1a34493v,person,0.9890772104263306,10526
1a34493v,person,0.9878944754600525,20822
1a34493v,person,0.9788299798965454,10399
1a34493v,person,0.9602246284484863,15507
1a34493v,person,0.9574515223503113,11488
1a34493v,person,0.7300840616226196,7993
1a34493v,person,0.66087806224823,17127
1a34493v,person,0.6444239616394043,5512
1a34494v,clock,0.5369142889976501,18025
1a34494v,chair,0.532967746257782,6007
1a34495v,person,0.9525459408760071,4793
1a34495v,person,0.92438507080078125,12550
1a34495v,person,0.9131718873977661,12804
1a34495v,person,0.9085306525230408,11390
1a34495v,handbag,0.7040059566497803,12609
1a34495v,suitcase,0.5702548027038574,11163
1a34499v,bird,0.7185348272323608,434
1a34500v,car,0.8716764450073242,494
1a34500v,car,0.6925212740898132,521
1a34500v,car,0.6867104768753052,242
1a34500v,car,0.5071896910667419,279
1a34504v,bench,0.8739007115364075,3601
1a34506v,bird,0.6868708729743958,4228
1a34506v,bird,0.5739662647247314,196
1a34506v,bird,0.5516104102134705,847
1a34513v,bench,0.8616333603858948,12196
1a34518v,bicycle,0.6985344290733337,3184
1a34519v,person,0.9974127411842346,67145
1a34519v,person,0.9972426891326904,56273
1a34519v,clock,0.9387557506561279,6175
1a34519v,clock,0.9313955903053284,7034
1a34519v,clock,0.8276548385620117,9815
1a34520v,person,0.9970892071723938,64709
1a34520v,person,0.996421217918396,56817
1a34520v,clock,0.9744599461555481,6220
1a34520v,clock,0.938959538936615,9782
1a34520v,clock,0.7889585494995117,7899
1a34520v,potted plant,0.6998162865638733,24026
1a34521v,person,0.9973394274711609,59880
1a34521v,person,0.9970807433128357,53362
1a34521v,clock,0.9764586687088013,6432
1a34521v,clock,0.9522977471351624,7205
1a34521v,clock,0.951515793800354,10205
1a34522v,person,0.9953758716583252,9966
1a34522v,person,0.9952638149261475,16016
1a34522v,potted plant,0.5387541055679321,10886
1a34522v,boat,0.5338194370269775,336
1a34522v,clock,0.5144931077957153,2664
1a34523v,person,0.9949862957000732,18986
1a34523v,person,0.9878494143486023,10785
1a34523v,boat,0.5287438035011292,294
1a34523v,potted plant,0.5017175078392029,11476
1a34524v,person,0.990192174911499,11816
1a34524v,person,0.986485481262207,11502
1a34524v,boat,0.6079033613204956,329
1a34525v,person,0.9984089732170105,76843
1a34525v,person,0.9981942772865295,54637
1a34525v,potted plant,0.7715120911598206,35523
1a34526v,person,0.9987485408782959,59735
1a34526v,person,0.9975762963294983,80111
1a34526v,potted plant,0.8717588186264038,34965
1a34526v,airplane,0.6760944724082947,1003
1a34527v,person,0.9973269701004028,5534
1a34527v,person,0.9952017068862915,4343
1a34528v,person,0.997524082660675,2307
1a34528v,person,0.9962990880012512,4390
1a34528v,person,0.9900239109992981,4111
1a34528v,person,0.9605743288993835,2035
1a34528v,potted plant,0.6570817232131958,3937
1a34529v,person,0.9978556036949158,7493
1a34529v,bench,0.9953181147575378,4210
1a34529v,person,0.9858489036560059,12161
1a34529v,person,0.9754476547241211,7355
1a34529v,bench,0.8936464190483093,4468
1a34529v,potted plant,0.7897809147834778,178401
1a34529v,vase,0.6763232946395874,45727
1a34529v,potted plant,0.6080607771873474,252055
1a34529v,potted plant,0.5120691061019897,63509
1a34530v,person,0.9973893761634827,5502
1a34530v,person,0.9957655668258667,5226
1a34530v,person,0.991978645324707,16207
1a34530v,person,0.9878988862037659,5687
1a34530v,person,0.9870354533195496,4437
1a34530v,person,0.9341918230056763,6400
1a34530v,bench,0.9251751899719238,4111
1a34530v,bench,0.8716307282447815,1931
1a34530v,person,0.771641731262207,6133
1a34530v,potted plant,0.7015947103500366,256862
1a34530v,potted plant,0.676687479019165,199240
1a34530v,potted plant,0.6537913084030151,66588
1a34531v,person,0.9968644976615906,22969
1a34531v,person,0.9921985268592834,31860
1a34531v,person,0.9499936103820801,10244
1a34531v,person,0.7299597859382629,14092
1a34532v,person,0.9974735379219055,22468
1a34532v,person,0.9743292927742004,31194
1a34532v,person,0.8435915112495422,6194
1a34532v,person,0.7734208703041077,10791
1a34532v,kite,0.6817113161087036,30232
1a34532v,person,0.5844753384590149,3648
1a34532v,person,0.551974356174469,13809
1a34533v,person,0.9923306703567505,11191
1a34533v,person,0.9883356094360352,8798
1a34533v,person,0.9860743880271912,6705
1a34533v,person,0.9769445657730103,8501
1a34533v,potted plant,0.6579461097717285,93634
1a34534v,person,0.9972422122955322,12320
1a34534v,person,0.9971840977668762,18709
1a34534v,person,0.9938530921936035,12547
1a34534v,person,0.9897089600563049,12670
1a34535v,person,0.9978112578392029,3292
1a34535v,car,0.9965267777442932,4168
1a34535v,person,0.9939079284667969,1220
1a34535v,person,0.9885010719299316,1059
1a34535v,person,0.97544926404953,1016
1a34535v,person,0.9637265205383301,1082
1a34535v,person,0.729168713092804,548
1a34536v,car,0.9946488738059998,4153
1a34536v,person,0.9942575693130493,1029
1a34536v,person,0.9920786023139954,1053
1a34536v,person,0.9895965456962585,1338
1a34536v,person,0.9845383167266846,1106
1a34536v,clock,0.5775076150894165,353
1a34537v,airplane,0.9894009232521057,329200
1a34537v,person,0.9893441200256348,1674
1a34537v,person,0.9794050455093384,1113
1a34537v,person,0.9750257730484009,1658
1a34537v,person,0.9747153520584106,6262
1a34537v,person,0.9679700136184692,2147
1a34537v,person,0.962888777256012,1717
1a34537v,person,0.9615810513496399,4890
1a34537v,person,0.9527006149291992,1250
1a34537v,person,0.9525555372238159,1254
1a34537v,person,0.9104353189468384,1965
1a34537v,person,0.9022830128669739,1286
1a34537v,person,0.8911426067352295,2169
1a34537v,person,0.8226824402809143,1611
1a34537v,person,0.7900539636611938,1815
1a34537v,person,0.5121656656265259,1127
1a34538v,person,0.9977388381958008,117993
1a34538v,airplane,0.9947962164878845,640489
1a34539v,airplane,0.9825575947761536,11437
1a34539v,person,0.9527510404586792,26552
1a34539v,airplane,0.9521388411521912,742288
1a34539v,airplane,0.9324118494987488,177012
1a34539v,airplane,0.9258720278739929,41735
1a34540v,airplane,0.9960832595825195,11054
1a34540v,person,0.9902719855308533,27897
1a34540v,airplane,0.9685436487197876,693002
1a34540v,airplane,0.8978452086448669,49410
1a34540v,airplane,0.87972491979599,179927
1a34541v,airplane,0.9903447031974792,21004
1a34541v,airplane,0.9879840612411499,274545
1a34541v,airplane,0.9403761029243469,3277
1a34541v,airplane,0.8658296465873718,4257
1a34542v,airplane,0.9960411787033081,21498
1a34543v,airplane,0.9962718486785889,16711
1a34543v,airplane,0.9644215703010559,7115
1a34543v,airplane,0.9638544917106628,14775
1a34543v,airplane,0.70288848876953125,7145
1a34543v,airplane,0.6471670269966125,6240
1a34544v,airplane,0.9877239465713501,5456
1a34544v,airplane,0.9847804307937622,7153
1a34544v,airplane,0.9600211381912231,11148
1a34544v,airplane,0.8952234387397766,167202
1a34545v,airplane,0.9980261921882629,143405
1a34545v,person,0.9964452385902405,4820
1a34545v,person,0.9889609217643738,4651
1a34545v,person,0.818808913230896,5439
1a34545v,person,0.6529629826545715,1996
1a34545v,person,0.5261684656143188,5078
1a34546v,airplane,0.9978528022766113,125888
1a34547v,airplane,0.9977322816848755,116288
1a34548v,person,0.9991868138313293,19075
1a34548v,airplane,0.996657133102417,176320
1a34549v,airplane,0.9935749173164368,194344
1a34549v,person,0.9793856143951416,21688
1a34549v,person,0.8837131261825562,5298
1a34549v,boat,0.628915011882782,4394
1a34550v,airplane,0.9980474710464478,88436
1a34551v,airplane,0.9990890026092529,33537
1a34552v,person,0.9956579208374023,23560
1a34552v,airplane,0.9930790066719055,338114
1a34553v,person,0.999030590057373,249502
1a34553v,person,0.9636480212211609,20222
1a34553v,person,0.8010834455490112,25547
1a34553v,airplane,0.51882171630859375,592870
1a34554v,person,0.9981284737586975,36457
1a34554v,person,0.9977987408638,31101
1a34554v,airplane,0.9882509112358093,671506
1a34554v,surfboard,0.677811324596405,9644
1a34554v,airplane,0.5762731432914734,244736
1a34555v,person,0.9872598648071289,4521
1a34555v,person,0.9855959415435791,4964
1a34555v,person,0.9716514348983765,10125
1a34555v,airplane,0.9139119982719421,61857
1a34555v,airplane,0.8743413090705872,288775
1a34555v,airplane,0.8609164357185364,69588
1a34555v,person,0.7880484461784363,3272
1a34555v,airplane,0.6965144276618958,164464
1a34556v,person,0.9978166818618774,1745
1a34556v,person,0.9948177933692932,2524
1a34556v,airplane,0.9867929220199585,334521
1a34556v,person,0.9799647331237793,1757
1a34556v,person,0.9675461649894714,2761
1a34556v,person,0.9542074799537659,2030
1a34556v,person,0.9431895613670349,1567
1a34556v,person,0.9351488947868347,2224
1a34556v,person,0.9228853583335876,1526
1a34556v,person,0.8790066242218018,2685
1a34556v,person,0.868828535079956,1720
1a34556v,person,0.8648455142974854,1913
1a34556v,person,0.8209880590438843,2612
1a34556v,person,0.8107764720916748,1462
1a34556v,person,0.7191944718360901,1564
1a34556v,person,0.6971287727355957,1206
1a34564v,clock,0.7757138609886169,2094
1a34565v,cow,0.5873357057571411,5746
1a34566v,giraffe,0.7438157200813293,1234
1a34571v,cow,0.5355042219161987,214
1a34582v,person,0.9994218349456787,407615
1a34583v,person,0.9988304972648621,269175
1a34583v,skateboard,0.7187492847442627,26728
1a34583v,fork,0.5384371876716614,6515
1a34583v,knife,0.5355958938598633,5634
1a34584v,person,0.9979135394096375,20798
1a34584v,person,0.9975849390029907,226852
1a34584v,person,0.99623870849609375,109407
1a34584v,person,0.9769855737686157,22463
1a34584v,tie,0.8649140000343323,876
1a34584v,person,0.5880367755889893,84657
1a34586v,person,0.9907722473144531,33559
1a34586v,car,0.9046480655670166,4279
1a34586v,person,0.5584468245506287,3429
1a34587v,person,0.9233803749084473,737
1a34587v,person,0.9170617461204529,2692
1a34587v,person,0.8955163359642029,882
1a34587v,elephant,0.8651822209358215,19954
1a34587v,person,0.8576856255531311,437
1a34587v,person,0.8471304178237915,413
1a34587v,person,0.8467044830322266,687
1a34587v,person,0.8151487708091736,1326
1a34587v,person,0.7827279567718506,11496
1a34587v,bench,0.7755872011184692,20062
1a34587v,person,0.6895224452018738,692
1a34587v,person,0.626818060874939,324
1a34587v,person,0.5645689368247986,570
1a34587v,elephant,0.5633520483970642,11029
1a34588v,elephant,0.7294394969940186,47362
1a34588v,person,0.5507757663726807,7860
1a34588v,person,0.5230162143707275,49903
1a34588v,bench,0.5091447234153748,36966
1a34589v,person,0.9968048334121704,30803
1a34589v,person,0.979762852191925,3445
1a34589v,person,0.9761918783187866,4745
1a34589v,person,0.9639125466346741,1404
1a34589v,person,0.6114545464515686,1483
1a34589v,umbrella,0.567090630531311,2173
1a34590v,clock,0.7053229808807373,1638
1a34590v,backpack,0.5435035228729248,14431
1a34590v,clock,0.5235660672187805,2366
1a34595v,person,0.9993289709091187,392730
1a34595v,book,0.5862077474594116,26584
1a34595v,book,0.5631828308105469,6666
1a34596v,person,0.9979391694068909,379915
1a34597v,person,0.9979749321937561,371297
1a34598v,person,0.9983677268028259,426725
1a34599v,person,0.9784801006317139,227955
1a34599v,bottle,0.5019381046295166,1117
1a34600v,person,0.9983953833580017,283066
1a34600v,person,0.997080385684967,197286
1a34601v,person,0.9990599751472473,233679
1a34601v,person,0.9970476031303406,307365
1a34602v,cat,0.9373205900192261,280335
1a34603v,person,0.9845659136772156,111265
1a34603v,person,0.663809061050415,41950
1a34604v,person,0.9972877502441406,60190
1a34605v,person,0.9719216227531433,5127
1a34605v,train,0.8103803992271423,302834
1a34605v,person,0.6679800152778625,12936
1a34605v,train,0.6162824034690857,654377
1a34606v,person,0.9980091452598572,148554
1a34607v,person,0.9929706454277039,88421
1a34607v,person,0.9805066585540771,55549
1a34607v,clock,0.6412743330001831,1306
1a34607v,person,0.5777918696403503,3562
1a34607v,train,0.500037670135498,688356
1a34608v,person,0.9752013683319092,260421
1a34608v,handbag,0.6685133576393127,7606
1a34608v,person,0.6116818189620972,12309
1a34608v,train,0.5800566673278809,693136
1a34609v,person,0.9939039349555969,43934
1a34609v,train,0.9331117272377014,576677
1a34609v,person,0.7657768726348877,16225
1a34609v,person,0.5924877524375916,24546
1a34610v,person,0.9977699518203735,53678
1a34610v,person,0.9971490502357483,82363
1a34610v,person,0.9951674938201904,67022
1a34610v,person,0.8686431050300598,16840
1a34610v,train,0.7489818334579468,496991
1a34611v,bottle,0.9836564064025879,14053
1a34611v,bottle,0.9785070419311523,6094
1a34611v,cup,0.9773269295692444,8763
1a34611v,bottle,0.9634045362472534,4970
1a34611v,cup,0.9482790231704712,7309
1a34611v,oven,0.9292086958885193,63707
1a34611v,bottle,0.8724486827850342,15018
1a34611v,clock,0.8093829154968262,3120
1a34611v,bottle,0.7900887727737427,1968
1a34611v,chair,0.7190341353416443,62437
1a34611v,bottle,0.6837067604064941,5610
1a34611v,cup,0.6732580661773682,9605
1a34611v,clock,0.6645238995552063,2251
1a34611v,clock,0.6496676206588745,3212
1a34611v,clock,0.5648673176765442,2774
1a34611v,bottle,0.5644845962524414,5620
1a34612v,person,0.9945587515830994,42068
1a34612v,person,0.9263435006141663,67490
1a34612v,train,0.8304900527000427,457800
1a34612v,person,0.7987073063850403,22011
1a34612v,person,0.7767161130905151,9967
1a34613v,person,0.9990353584289551,305508
1a34613v,tie,0.9552597999572754,1857
1a34613v,car,0.5975426435470581,1070
1a34614v,person,0.9977307915687561,264137
1a34614v,sink,0.7826063632965088,5740
1a34614v,sink,0.7554488778114319,906
1a34614v,couch,0.6387842297554016,65931
1a34614v,sink,0.5421594977378845,1909
1a34614v,tv,0.5074952244758606,68288
1a34615v,train,0.9606723189353943,416557
1a34615v,train,0.7937917113304138,4014
1a34615v,train,0.7011879086494446,11271
1a34616v,train,0.9342353940010071,12434
1a34616v,train,0.9020609855651855,3715
1a34616v,truck,0.8135783076286316,8185
1a34616v,train,0.7428011894226074,3561
1a34616v,train,0.7111482620239258,5649
1a34616v,train,0.6059229373931885,9591
1a34616v,train,0.5853637456893921,1791
1a34616v,train,0.500434160232544,32681
1a34617v,train,0.9166728258132935,13009
1a34617v,truck,0.7973796129226685,7171
1a34617v,train,0.6790419220924377,26620
1a34617v,train,0.6524215340614319,14100
1a34617v,person,0.5879557728767395,649
1a34617v,train,0.5751820206642151,3837
1a34617v,car,0.5687392950057983,111
1a34617v,train,0.5101287364959717,4689
1a34618v,person,0.9958102703094482,23963
1a34618v,person,0.9944499731063843,18569
1a34618v,person,0.9856696724891663,27118
1a34618v,person,0.9852303862571716,13047
1a34618v,train,0.9812296628952026,593155
1a34618v,person,0.9207842946052551,21562
1a34618v,person,0.9182184934616089,54446
1a34618v,person,0.8981227278709412,9787
1a34618v,person,0.8772681355476379,13933
1a34618v,handbag,0.5735237002372742,6362
1a34618v,person,0.5373554229736328,18571
1a34619v,train,0.9209299087524414,321417
1a34619v,train,0.8372858762741089,150674
1a34619v,train,0.5919921398162842,132056
1a34620v,clock,0.9973844885826111,2168
1a34620v,person,0.9972381591796875,45993
1a34620v,person,0.9954171180725098,40219
1a34620v,chair,0.9734129309654236,11221
1a34620v,chair,0.6718074083328247,16998
1a34620v,person,0.54697185754776,40005
1a34621v,car,0.7450406551361084,2918
1a34621v,bird,0.5993062853813171,236
1a34623v,person,0.997276246547699,213479
1a34623v,scissors,0.7456493973731995,13554
1a34623v,remote,0.7366059422492981,138870
1a34624v,person,0.9993504881858826,330398
1a34624v,book,0.7538749575614929,44685
1a34624v,book,0.5299185514450073,12250
1a34625v,train,0.987040102481842,271844
1a34625v,train,0.937079668045044,115678
1a34625v,train,0.8332140445709229,112246
1a34625v,train,0.6518762707710266,92372
1a34626v,train,0.9543745517730713,84071
1a34627v,boat,0.795979917049408,815
1a34628v,train,0.9352683424949646,1469
1a34628v,train,0.7482985258102417,2772
1a34628v,train,0.7243840098381042,3996
1a34628v,train,0.665225625038147,3525
1a34630v,train,0.6428309679031372,3866
1a34630v,train,0.601357638835907,9226
1a34630v,train,0.5757514834403992,43090
1a34631v,train,0.9810768365859985,15957
1a34631v,train,0.9540653228759766,133818
1a34631v,person,0.8215088844299316,1173
1a34631v,train,0.7956279516220093,2958
1a34631v,train,0.6679916977882385,60922
1a34631v,train,0.5584906339645386,14435
1a34631v,train,0.5512309670448303,4489
1a34631v,train,0.548427164554596,54610
1a34631v,person,0.504554271697998,547
1a34632v,train,0.9945479035377502,151589
1a34632v,train,0.7802895307540894,23437
1a34632v,person,0.5472002029418945,1210
1a34633v,person,0.9983397722244263,25702
1a34633v,train,0.8660628795623779,518640
1a34636v,train,0.9832468628883362,43020
1a34636v,train,0.8385487794876099,4129
1a34636v,train,0.76649409532547,23865
1a34636v,train,0.71256023645401,28133
1a34636v,train,0.6297541856765747,56331
1a34636v,train,0.5046452283859253,9083
1a34637v,person,0.9565080404281616,457
1a34637v,train,0.8162415027618408,2391
1a34637v,train,0.8026872873306274,16164
1a34637v,train,0.7863011360168457,13029
1a34637v,train,0.7052594423294067,6139
1a34638v,train,0.7622476816177368,27452
1a34638v,train,0.7531260848045349,59973
1a34639v,train,0.9648973345756531,52572
1a34640v,truck,0.8813368082046509,134713
1a34640v,bench,0.7833858132362366,17529
1a34641v,person,0.7861429452896118,349
1a34643v,car,0.6899816393852234,10832
1a34643v,truck,0.6839032173156738,24958
1a34643v,car,0.671768844127655,20705
1a34644v,person,0.8705415725708008,107
1a34644v,person,0.8480529189109802,152
1a34645v,train,0.9939555525779724,74737
1a34645v,person,0.9646319150924683,1818
1a34645v,traffic light,0.898883581161499,5948
1a34646v,train,0.5684434175491333,32716
1a34647v,train,0.8812499642372131,27061
1a34647v,train,0.8695746064186096,107014
1a34647v,train,0.5736548900604248,256909
1a34648v,train,0.8229262232780457,56251
1a34648v,car,0.5767873525619507,170
1a34648v,train,0.5646243691444397,26751
1a34649v,train,0.9888280630111694,36002
1a34649v,train,0.971238911151886,47563
1a34649v,train,0.6366868019104004,3355
1a34649v,train,0.6158048510551453,191116
1a34651v,tv,0.8583974242210388,455343
1a34651v,frisbee,0.6650042533874512,15048
1a34653v,laptop,0.6160082221031189,6371
1a34653v,clock,0.5043584108352661,19354
1a34655v,clock,0.7163405418395996,21824
1a34655v,clock,0.7033658027648926,29106
1a34656v,person,0.9980723857879639,12149
1a34656v,bench,0.7582560181617737,9727
1a34657v,person,0.9993239641189575,23910
1a34657v,train,0.9301440119743347,75797
1a34657v,skateboard,0.7496350407600403,1823
1a34657v,skateboard,0.6957997679710388,1420
1a34658v,train,0.9539093375205994,114876
1a34658v,train,0.8894744515419006,36903
1a34658v,train,0.8175435066223145,28847
1a34658v,train,0.7829318046569824,7518
1a34658v,train,0.7447744607925415,17872
1a34658v,train,0.7135621309280396,7340
1a34658v,train,0.6005765795707703,67874
1a34658v,person,0.5819272398948669,276
1a34658v,bicycle,0.5024154186248779,1471
1a34659v,train,0.7241390943527222,11406
1a34660v,train,0.9752634763717651,280514
1a34660v,train,0.9259005188941956,156489
1a34660v,train,0.7452460527420044,15099
1a34660v,train,0.6833809614181519,23407
1a34661v,train,0.9724368453025818,33848
1a34661v,train,0.6525883078575134,17272
1a34661v,train,0.6316384077072144,55669
1a34661v,train,0.6042441129684448,24349
1a34661v,bench,0.5431246757507324,18760
1a34661v,bus,0.5177809000015259,15583
1a34662v,train,0.8783285021781921,52165
1a34663v,train,0.9885377883911133,21810
1a34664v,car,0.9112547039985657,993
1a34664v,train,0.550851047039032,4487
1a34664v,truck,0.5275105237960815,1033
1a34664v,car,0.52439117431640625,590
1a34665v,train,0.9441601634025574,123044
1a34665v,train,0.8694112300872803,44064
1a34666v,fire hydrant,0.9595550894737244,1754
1a34666v,train,0.7726374268531799,137179
1a34667v,person,0.997636079788208,473586
1a34668v,person,0.9981233477592468,280441
1a34669v,person,0.9993008375167847,279366
1a34669v,car,0.7582972049713135,3526
1a34670v,person,0.9821128845214844,65955
1a34670v,person,0.8949778079986572,329460
1a34670v,person,0.713949978351593,88798
1a34670v,person,0.685454249382019,46032
1a34671v,person,0.9989853501319885,259300
1a34671v,person,0.9913790225982666,57293
1a34671v,person,0.9690632820129395,63354
1a34671v,person,0.9454725980758667,127268
1a34671v,cup,0.8148816227912903,20460
1a34671v,person,0.7327527403831482,39100
1a34671v,person,0.5861083269119263,274082
1a34672v,person,0.9971742630004883,506403
1a34672v,toothbrush,0.952031672000885,1917
1a34672v,cup,0.5372486114501953,4448
1a34673v,person,0.9558503031730652,632199
1a34674v,person,0.997564435005188,491197
1a34675v,person,0.9926925897598267,513687
1a34676v,train,0.8762691617012024,312833
1a34676v,train,0.5116696357727051,148305
1a34677v,clock,0.6406118273735046,12434
1a34678v,train,0.9939675331115723,331336
1a34678v,person,0.9172872304916382,2481
1a34678v,bird,0.595123827457428,2041
1a34678v,bird,0.5107183456420898,1200
1a34679v,person,0.9774149656295776,630
1a34679v,person,0.9650771617889404,647
1a34679v,person,0.9186352491378784,2182
1a34679v,train,0.8123503923416138,5690
1a34680v,train,0.5487399101257324,16035
1a34680v,airplane,0.5108640193939209,13576
1a34681v,train,0.9663210511207581,61715
1a34681v,train,0.9582495093345642,14897
1a34681v,train,0.9328206777572632,25812
1a34681v,train,0.8582323789596558,8797
1a34681v,train,0.7650608420372009,5919
1a34682v,person,0.9980826377868652,218260
1a34682v,keyboard,0.8548794388771057,124042
1a34682v,chair,0.8413861393928528,7772
1a34682v,keyboard,0.8202882409095764,24413
1a34682v,chair,0.7746958136558533,6732
1a34682v,mouse,0.6294335126876831,599
1a34682v,chair,0.6277289390563965,3625
1a34682v,chair,0.5962416529655457,2927
1a34682v,laptop,0.5583848357200623,32141
1a34682v,keyboard,0.5351369380950928,29203
1a34684v,dog,0.8538805842399597,1045
1a34684v,car,0.5700671076774597,10011
1a34685v,person,0.9958213567733765,3360
1a34685v,train,0.9785862565040588,207628
1a34685v,train,0.8796358108520508,13635
1a34685v,person,0.8549820780754089,671
1a34685v,train,0.66944122314453125,28796
1a34685v,person,0.5817629098892212,149
1a34686v,train,0.8376249074935913,28111
1a34686v,train,0.7478413581848145,14402
1a34686v,car,0.6000219583511353,734
1a34686v,truck,0.5064066052436829,6524
1a34687v,train,0.9961440563201904,138301
1a34689v,airplane,0.5832326412200928,127252
1a34690v,train,0.5874964594841003,68485
1a34690v,train,0.5319145321846008,22500
1a34690v,train,0.5055648684501648,143584
1a34691v,train,0.9706534147262573,14531
1a34691v,train,0.8418546915054321,9186
1a34691v,person,0.7272322773933411,1057
1a34691v,train,0.7055359482765198,2897
1a34692v,train,0.9766458868980408,9700
1a34692v,person,0.5073950886726379,359
1a34693v,boat,0.7411220669746399,11237
1a34693v,train,0.5199408531188965,3655
1a34694v,train,0.6398795247077942,3877
1a34694v,person,0.5449545383453369,7689
1a34696v,person,0.9984129667282104,71545
1a34696v,train,0.8738802671432495,16561
1a34698v,bird,0.9108660221099854,662
1a34699v,train,0.9961681962013245,268861
1a34699v,person,0.9953323006629944,1644
1a34699v,person,0.9942875504493713,1767
1a34699v,person,0.9840477108955383,1600
1a34699v,person,0.9727252125740051,557
1a34699v,person,0.9522160291671753,904
1a34699v,person,0.8378730416297913,2385
1a34700v,person,0.9986465573310852,119304
1a34701v,person,0.9993641972541809,47162
1a34701v,person,0.997846245765686,44815
1a34701v,train,0.9812021255493164,498877
1a34702v,person,0.9981999397277832,5654
1a34702v,person,0.9970685839653015,7549
1a34702v,person,0.9966033697128296,6050
1a34702v,train,0.9953022003173828,274551
1a34702v,person,0.9941912293434143,5144
1a34702v,person,0.976527988910675,1473
1a34702v,car,0.7091848254203796,133
1a34702v,person,0.6750396490097046,238
1a34705v,traffic light,0.7710665464401245,399
1a34709v,person,0.9981618523597717,75350
1a34709v,person,0.9939588308334351,62792
1a34709v,person,0.9531670808792114,29781
1a34710v,train,0.9450273513793945,73196
1a34710v,train,0.921643078327179,62701
1a34710v,person,0.5986051559448242,3599
1a34710v,train,0.507580041885376,227287
1a34711v,person,0.9966643452644348,50479
1a34711v,train,0.9876877665519714,360932
1a34712v,train,0.8576900959014893,32479
1a34714v,train,0.8637179732322693,27176
1a34716v,train,0.97967129945755,172842
1a34716v,person,0.8234245777130127,176
1a34716v,train,0.6941165924072266,87708
1a34717v,train,0.8354679942131042,1641
1a34717v,car,0.7535957098007202,2267
1a34717v,train,0.705705463886261,2148
1a34717v,truck,0.5972530245780945,2114
1a34717v,truck,0.5453660488128662,3098
1a34718v,train,0.9723944664001465,149709
1a34718v,train,0.9545469284057617,2861
1a34718v,train,0.6584601402282715,20466
1a34718v,truck,0.5336951017379761,793
1a34722v,car,0.7487608790397644,609
1a34722v,car,0.7444473505020142,477
1a34722v,car,0.7299591302871704,159
1a34722v,person,0.662481963634491,121
1a34722v,car,0.6405608654022217,554
1a34722v,car,0.6382764577865601,788
1a34722v,car,0.6289132833480835,178
1a34722v,car,0.6130605936050415,631
1a34722v,car,0.578262209892273,131
1a34722v,car,0.5405277013778687,203
1a34723v,car,0.9708955883979797,2300
1a34723v,car,0.9460182785987854,381
1a34723v,car,0.9059934616088867,404
1a34723v,car,0.8625515699386597,3211
1a34723v,car,0.8113144040107727,281
1a34723v,train,0.5593470335006714,15872
1a34724v,car,0.8162577152252197,126
1a34724v,car,0.8112568855285645,240
1a34724v,car,0.735801637172699,127
1a34724v,person,0.7073929309844971,47
1a34724v,car,0.6933858394622803,292
1a34724v,bird,0.6467961072921753,45
1a34724v,kite,0.6062763929367065,331
1a34724v,car,0.6061887145042419,277
1a34724v,car,0.5486948490142822,123
1a34725v,person,0.9927861094474792,70105
1a34725v,tie,0.7439507842063904,2813
1a34725v,handbag,0.7391344904899597,8798
1a34726v,person,0.9886747002601624,1172
1a34726v,person,0.9833717942237854,1004
1a34726v,person,0.9825438857078552,805
1a34726v,person,0.9772374033927917,681
1a34726v,train,0.9767953157424927,49134
1a34726v,train,0.9767705202102661,8835
1a34726v,train,0.9751031994819641,12342
1a34726v,person,0.9738600850105286,1527
1a34726v,person,0.9716289639472961,1201
1a34726v,person,0.8242880702018738,680
1a34726v,truck,0.7671352624893188,752
1a34726v,person,0.7291333675384521,564
1a34726v,car,0.7290460467338562,855
1a34726v,person,0.6493246555328369,683
1a34726v,car,0.626334011554718,3403
1a34726v,person,0.5703333020210266,726
1a34726v,car,0.5421507954597473,586
1a34726v,train,0.5130141973495483,9906
1a34726v,car,0.5093069076538086,100
1a34727v,person,0.9967085123062134,2079
1a34727v,person,0.993906557559967,1359
1a34727v,train,0.9680984616279602,59135
1a34727v,person,0.6659276485443115,722
1a34727v,train,0.6654510498046875,6150
1a34727v,bench,0.6061365008354187,236
1a34728v,person,0.8829219341278076,139
1a34728v,train,0.7779498100280762,15691
1a34728v,person,0.5313909649848938,137
1a34730v,person,0.9987672567367554,49273
1a34730v,person,0.9956258535385132,28710
1a34730v,person,0.9947176575660706,16120
1a34732v,train,0.9928376078605652,53930
1a34732v,person,0.9894799590110779,686
1a34732v,person,0.9762520790100098,363
1a34734v,train,0.9883838891983032,41752
1a34734v,train,0.8424344658851624,78140
1a34734v,person,0.6329314708709717,454
1a34735v,truck,0.7219556570053101,990
1a34735v,train,0.5814183354377747,4209
1a34736v,person,0.9950609803199768,1594
1a34736v,train,0.9868680238723755,48529
1a34736v,person,0.98308265209198,750
1a34736v,train,0.9818363189697266,13840
1a34736v,train,0.9405010342597961,5339
