id,category,n
1a34215v,person,0.0012998383620689655
1a34215v,road,0.048231411637931036
1a34215v,sky,0.5225067349137931
1a34215v,things,0.015771821120689655
1a34215v,unknown,0.0023248922413793105
1a34216v,building,0.3943525941368638
1a34216v,grass,0.014159484611416782
1a34216v,pavement,0.035058190766850066
1a34216v,person,0.0022043178301237964
1a34216v,road,0.1519058416437414
1a34216v,sky,0.3552283033872077
1a34216v,things,0.034277746733149934
1a34216v,tree,0.0068305643913342505
1a34216v,unknown,0.005982956499312242
1a34217v,building,0.03096886837121212
1a34217v,dirt,0.32726546358471076
1a34217v,mountain,0.10294798123278237
1a34217v,pavement,0.018964951360192838
1a34217v,person,1.3585786845730027e-4
1a34217v,road,0.11549667484504132
1a34217v,sky,0.3308435024965565
1a34217v,unknown,0.07337670024104684
1a34218v,dirt,0.3180452189837905
1a34218v,fence,0.006576576137780549
1a34218v,grass,0.04350817292705736
1a34218v,mountain,0.07783885014027432
1a34218v,road,0.054538945604738154
1a34218v,sky,0.47542642417394015
1a34218v,tree,0.02315622077618454
1a34218v,unknown,9.09591256234414e-4
1a34219v,dirt,0.3958741750776398
1a34219v,mountain,0.1306640625
1a34219v,road,0.01458292895962733
1a34219v,sky,0.4358307453416149
1a34219v,tree,0.01161320846273292
1a34219v,unknown,0.011434879658385093
1a34220v,building,0.01120385773130545
1a34220v,grass,0.10288438688212928
1a34220v,mountain,0.15399239543726237
1a34220v,pavement,0.14197906764892268
1a34220v,road,0.12175221799746515
1a34220v,sky,0.4214046657160963
1a34220v,tree,0.04063811985107731
1a34220v,unknown,0.006145288735741445
1a34221v,grass,0.3378635734072022
1a34221v,mountain,0.10811710093490305
1a34221v,sky,0.5216128700657895
1a34221v,things,4.138893698060942e-4
1a34221v,tree,0.02985143265235457
1a34221v,unknown,0.0021411335699445984
1a34222v,building,0.12474790787092883
1a34222v,ceiling,0.010124915183956574
1a34222v,fence,0.037846803377563326
1a34222v,grass,0.020815270657418578
1a34222v,house,0.03932755013570567
1a34222v,road,0.16905722255729794
1a34222v,sky,0.45386007237635706
1a34222v,things,0.039382916164053074
1a34222v,tree,0.05054093787696019
1a34222v,unknown,0.011286423778648975
1a34222v,wall,0.04300998002110977
1a34223v,person,5.31926501396648e-5
1a34223v,sand,0.41052177898044695
1a34223v,sky,0.5843062587290503
1a34223v,unknown,0.005118769640363128
1a34224v,grass,0.31455613227739726
1a34224v,mountain,0.06047329837328767
1a34224v,sky,0.6176851455479452
1a34224v,unknown,0.007285423801369863
1a34225v,grass,0.35593358839163236
1a34225v,mountain,0.07996827846364883
1a34225v,sky,0.5629996677812071
1a34225v,unknown,0.0010984653635116599
1a34226v,grass,0.4278582974137931
1a34226v,mountain,0.04287042025862069
1a34226v,sky,0.5038644935344827
1a34226v,tree,0.02113146551724138
1a34226v,unknown,0.004275323275862069
1a34227v,grass,0.07392169676806083
1a34227v,tree,0.8625930766793409
1a34227v,unknown,0.06348522655259822
1a34228v,dirt,0.15631026645151133
1a34228v,road,0.005764670576196474
1a34228v,things,0.4815707651133501
1a34228v,tree,0.25924413570528965
1a34228v,unknown,0.0971101621536524
1a34229v,grass,0.23936878551136365
1a34229v,mountain,0.11759440104166667
1a34229v,person,3.933376736111111e-4
1a34229v,sky,0.44273422703598486
1a34229v,things,0.005817451862373737
1a34229v,tree,0.19031501538825757
1a34229v,unknown,0.003776781486742424
1a34230v,building,0.6595200047348485
1a34230v,mountain,0.016239050662878788
1a34230v,person,0.004003659643308081
1a34230v,roof,0.01123046875
1a34230v,sky,0.2976937342171717
1a34230v,things,2.8852982954545456e-4
1a34230v,unknown,0.011024552162247474
1a34231v,building,0.6382421875
1a34231v,mountain,0.01435302734375
1a34231v,person,0.007252197265625
1a34231v,roof,0.005177001953125
1a34231v,sky,0.3056103515625
1a34231v,things,5.3955078125e-4
1a34231v,unknown,0.02882568359375
1a34232v,building,0.48616578085038364
1a34232v,railroad,0.012778982177109974
1a34232v,sky,0.48199478500639387
1a34232v,things,0.0065686940537084395
1a34232v,unknown,0.012491757912404092
1a34233v,building,0.24651262775157232
1a34233v,dirt,0.024832940251572327
1a34233v,gravel,0.010982950078616353
1a34233v,mountain,0.4552513266509434
1a34233v,rock,0.024938580974842767
1a34233v,sky,0.14626818003144654
1a34233v,unknown,0.09121339426100629
1a34234v,building,0.204914140820802
1a34234v,person,0.0012482377819548873
1a34234v,sky,0.7880161830357143
1a34234v,things,0.005243822446741855
1a34234v,unknown,5.776159147869674e-4
1a34235v,bridge,0.006470809569074778
1a34235v,building,0.16939831867870722
1a34235v,sky,0.7593881198510773
1a34235v,unknown,0.06474275190114069
1a34236v,building,0.3050187460741206
1a34236v,dirt,0.005995553941582915
1a34236v,grass,0.011456206815326633
1a34236v,mountain,0.04013475581030151
1a34236v,river,0.005307298209798995
1a34236v,roof,0.0066666339510050255
1a34236v,sky,0.3504816563285176
1a34236v,things,0.033696313599246235
1a34236v,tree,0.23795245760050251
1a34236v,unknown,0.00329037766959799
1a34237v,fence,0.024643117512610342
1a34237v,grass,0.24735355256935687
1a34237v,mountain,0.1706312066519546
1a34237v,sky,0.4959792224936948
1a34237v,things,2.3151796973518285e-4
1a34237v,tree,0.06116138280264817
1a34242v,grass,0.026705332409972297
1a34242v,pavement,0.043382639369806096
1a34242v,person,0.043862805141966756
1a34242v,sand,0.22754312023891968
1a34242v,sky,0.4906293282548476
1a34242v,things,0.0033286984937673132
1a34242v,unknown,0.15875768265235457
1a34242v,wall,0.005790393438365651
1a34243v,dirt,0.016495621088317106
1a34243v,grass,0.17366785465924894
1a34243v,gravel,0.006205721922809457
1a34243v,pavement,0.08693307762517385
1a34243v,person,0.03362417420027816
1a34243v,sky,0.5582324626216968
1a34243v,things,0.004586719836578581
1a34243v,tree,0.00592456971488178
1a34243v,unknown,0.1143297983310153
1a34244v,grass,0.19504229942064608
1a34244v,person,0.16334928019662923
1a34244v,sand,0.08574685086025281
1a34244v,sky,0.34749851869733145
1a34244v,things,0.1400832272647472
1a34244v,unknown,0.06827982356039326
1a34245v,dirt,0.2217022133649932
1a34245v,grass,0.026428139840569877
1a34245v,person,0.04758257717096336
1a34245v,sand,0.08009402561058344
1a34245v,sky,0.5019571001526458
1a34245v,things,0.10905963789009498
1a34245v,unknown,0.013176305970149254
1a34246v,grass,0.35018236512693934
1a34246v,person,0.253513696667842
1a34246v,sky,0.30051403825811
1a34246v,things,0.0023704711741889986
1a34246v,tree,0.006251928332157969
1a34246v,unknown,0.05559794825458392
1a34246v,wall,0.03156955218617771
1a34247v,dirt,0.23232286241319444
1a34247v,grass,0.013981119791666666
1a34247v,person,0.0437255859375
1a34247v,road,0.014085557725694444
1a34247v,sand,0.05138210720486111
1a34247v,sky,0.4612575954861111
1a34247v,things,0.13577880859375
1a34247v,tree,0.011638726128472223
1a34247v,unknown,0.03582763671875
1a34248v,person,0.4106941063977747
1a34248v,sky,0.22693329494089012
1a34248v,snow,0.01618187152294854
1a34248v,unknown,0.270214436283032
1a34248v,wall,0.07597629085535466
1a34249v,dirt,0.09241796346414073
1a34249v,fence,0.05724982028078485
1a34249v,grass,0.29124027401894453
1a34249v,person,0.05284802097428958
1a34249v,sky,0.43215467481393777
1a34249v,things,0.05754847132949932
1a34249v,unknown,0.016540775118403246
1a34250v,dirt,0.0770421449829932
1a34250v,grass,0.01445843962585034
1a34250v,person,0.1394703975340136
1a34250v,sand,0.08568505527210885
1a34250v,sky,0.24438642644557823
1a34250v,things,0.31193399234693875
1a34250v,unknown,0.127023543792517
1a34251v,person,0.46717467920740224
1a34251v,playingfield,0.08151841829608938
1a34251v,sky,0.3071684597590782
1a34251v,things,0.004616849249301676
1a34251v,unknown,0.10521506197625698
1a34251v,wall,0.03430653151187151
1a34252v,person,0.3595334713072122
1a34252v,sky,0.30781087465325935
1a34252v,unknown,0.3123523643377254
1a34252v,wall,0.020303289701803052
1a34253v,building,0.06245835840784044
1a34253v,grass,0.25884816669532323
1a34253v,house,0.10455263497248968
1a34253v,pavement,0.0275197193088033
1a34253v,person,0.01934319119669876
1a34253v,sky,0.355318302957359
1a34253v,tree,0.009784430880330123
1a34253v,unknown,0.008450556654057771
1a34253v,wall,0.12987340955983495
1a34253v,window,0.023851229367262722
1a34254v,grass,0.00605172821969697
1a34254v,gravel,0.22387628056129477
1a34254v,house,0.33658047090220383
1a34254v,pavement,0.08251818612258953
1a34254v,person,0.16972817665289255
1a34254v,road,0.007403581267217631
1a34254v,sky,0.011798112517217631
1a34254v,unknown,0.04322297908057851
1a34254v,wall,0.030134889376721763
1a34254v,wall-wood,0.014130563446969696
1a34254v,window,0.07455503185261708
1a34255v,building,0.25707202953296704
1a34255v,ceiling,0.009505387190934066
1a34255v,dirt,0.009025154532967032
1a34255v,grass,0.034544557005494504
1a34255v,pavement,0.23207310267857142
1a34255v,person,0.04699036315247253
1a34255v,sky,0.2966871995192308
1a34255v,things,0.023729932177197804
1a34255v,unknown,0.024243700635302196
1a34255v,wall,0.06612857357486264
1a34256v,building,0.15305579899110808
1a34256v,grass,0.3218354565663475
1a34256v,person,0.005716430831053352
1a34256v,sky,0.5143251432113544
1a34256v,unknown,0.005067170400136799
1a34257v,building,0.23206896551724138
1a34257v,grass,0.034855872844827586
1a34257v,gravel,0.024649784482758622
1a34257v,house,0.024268588362068966
1a34257v,pavement,0.03023302801724138
1a34257v,person,0.02003636853448276
1a34257v,road,0.1847992995689655
1a34257v,roof,0.06529498922413793
1a34257v,sky,0.3127168642241379
1a34257v,things,0.001072198275862069
1a34257v,tree,0.011549030172413793
1a34257v,unknown,0.00740301724137931
1a34257v,wall,0.040707165948275864
1a34257v,window,0.010344827586206896
1a34258v,grass,0.4952149795723227
1a34258v,person,0.26445828624826145
1a34258v,things,0.09931599878303199
1a34258v,unknown,0.14101073539638387
1a34259v,floor,0.07274251971879286
1a34259v,person,0.14733501586076816
1a34259v,unknown,0.2304995606138546
1a34259v,wall,0.4271744255829904
1a34259v,window,0.12224847822359397
1a34260v,floor-wood,0.007740850033967391
1a34260v,paper,0.01608674422554348
1a34260v,person,0.1542318592900815
1a34260v,table,0.049101456351902176
1a34260v,things,0.05115807574728261
1a34260v,unknown,0.278556492017663
1a34260v,wall,0.34832100246263586
1a34260v,window,0.09480351987092392
1a34261v,grass,0.08355377532623626
1a34261v,house,0.3281008542239011
1a34261v,person,0.008324927026098902
1a34261v,roof,0.028981638478708792
1a34261v,sky,0.44244183550824173
1a34261v,things,0.0012166788289835165
1a34261v,tree,0.09923109117445054
1a34261v,unknown,0.0019169063358516483
1a34261v,wall,0.006232293097527473
1a34262v,building,0.07904052734375
1a34262v,dirt,0.3261650933159722
1a34262v,fence,0.013210720486111112
1a34262v,grass,0.022526041666666666
1a34262v,gravel,0.009480794270833334
1a34262v,person,7.771809895833333e-4
1a34262v,road,0.0064046223958333336
1a34262v,sky,0.48333333333333334
1a34262v,things,0.0036159939236111113
1a34262v,tree,0.01041259765625
1a34262v,unknown,0.027327473958333334
1a34262v,wall,0.017705620659722223
1a34263v,grass,0.027767983074753172
1a34263v,person,0.38696805580042315
1a34263v,sky,0.4963747355430183
1a34263v,things,0.015686982105077574
1a34263v,unknown,0.008962612394217207
1a34263v,wall,0.06423963108251057
1a34265v,cardboard,0.019130331137309293
1a34265v,flower,0.016192516903606104
1a34265v,food,0.00705535930998613
1a34265v,grass,0.037571244365464634
1a34265v,paper,0.020503749133148404
1a34265v,person,0.09052775008668516
1a34265v,table,0.024202767423717058
1a34265v,tree,0.6225660432558946
1a34265v,unknown,0.16225023838418862
1a34266v,building,0.04504581807880056
1a34266v,grass,0.23990749215481172
1a34266v,house,0.2922305395746165
1a34266v,pavement,0.01818966832287308
1a34266v,person,0.1319503464958159
1a34266v,sky,0.1933403068340307
1a34266v,things,0.012753879009762902
1a34266v,unknown,0.03193372995118549
1a34266v,wall-wood,0.02618331589958159
1a34266v,window,0.008464903678521618
1a34271v,banner,0.04459095133125864
1a34271v,building,0.41293600881742737
1a34271v,grass,0.017416039937759337
1a34271v,pavement,0.1194566908713693
1a34271v,person,0.035403429719917015
1a34271v,road,0.024509962828492392
1a34271v,sky,0.0521981435857538
1a34271v,things,0.266844690093361
1a34271v,unknown,0.026644082814661133
1a34272v,building,0.5759237100789835
1a34272v,pavement,0.08184881524725275
1a34272v,road,0.32889900626717034
1a34272v,things,0.005274510645604396
1a34272v,unknown,0.00805395776098901
1a34273v,building,0.021252625600137173
1a34273v,cardboard,0.04669817386831276
1a34273v,door-stuff,0.11992562585733882
1a34273v,grass,0.01637517146776406
1a34273v,paper,0.010503740140603566
1a34273v,pavement,0.13760555984224965
1a34273v,tent,0.2093889317558299
1a34273v,things,0.05635931069958848
1a34273v,unknown,0.02561031807270233
1a34273v,wall,0.13771674597050754
1a34273v,wall-wood,0.059501993312757205
1a34273v,window,0.1590618034122085
1a34274v,banner,0.05035793895747599
1a34274v,building,0.44985371656378603
1a34274v,pavement,0.06757973251028807
1a34274v,person,0.013136038237311385
1a34274v,road,0.0994780949931413
1a34274v,sky,0.11927592378257887
1a34274v,things,0.14061964163237312
1a34274v,unknown,0.035840781464334705
1a34274v,window,0.023858131858710562
1a34275v,dirt,0.14799858051571038
1a34275v,person,0.057765272797131145
1a34275v,playingfield,0.03522695739412568
1a34275v,stairs,0.1088133431523224
1a34275v,things,0.023973808913934427
1a34275v,unknown,0.16770459784836064
1a34275v,wall,0.4585174393784153
1a34276v,building,0.007966192983983288
1a34276v,dirt,0.0403124455954039
1a34276v,fence,0.010440241991643454
1a34276v,grass,0.22899166521587744
1a34276v,house,0.055764711002785516
1a34276v,mountain,0.02388905814763231
1a34276v,person,0.0013383530640668523
1a34276v,rock,0.06260880919220056
1a34276v,sky,0.26693615076601673
1a34276v,things,0.00300585393454039
1a34276v,tree,0.2628286037604457
1a34276v,unknown,0.00617764188718663
1a34276v,wall,0.016317298485376046
1a34276v,wall-stone,0.013422973972841225
1a34277v,building,0.04975831442039106
1a34277v,grass,0.304762515275838
1a34277v,sky,0.6081065598812849
1a34277v,tree,0.036933430080307264
1a34277v,unknown,4.3918034217877095e-4
1a34278v,building,0.4048562767747858
1a34278v,grass,0.006624368880048959
1a34278v,pavement,0.20076427669828642
1a34278v,person,0.04230655217258262
1a34278v,road,0.10571139649632803
1a34278v,sky,0.12095748546511628
1a34278v,things,0.054217745945532435
1a34278v,unknown,0.04449515185128519
1a34278v,wall,0.02006674571603427
1a34279v,building,0.0068798428985013624
1a34279v,house,0.09624994678133515
1a34279v,pavement,0.04657032314373297
1a34279v,person,0.0014329125510899182
1a34279v,road,0.4470434370742507
1a34279v,sky,0.02491830934945504
1a34279v,things,0.009145627554495913
1a34279v,tree,0.3616567502554496
1a34279v,unknown,0.006102850391689374
1a34280v,grass,0.3597805447048611
1a34280v,house,0.01343994140625
1a34280v,sky,0.5364312065972222
1a34280v,things,0.0802490234375
1a34280v,tree,0.0064127604166666664
1a34280v,unknown,0.0036865234375
1a34281v,dirt,0.03798401137165021
1a34281v,grass,0.02926106311706629
1a34281v,house,0.18269294340620593
1a34281v,pavement,0.09951984529266572
1a34281v,person,0.3252572946050776
1a34281v,road,0.005652767983074753
1a34281v,sky,0.03358190453102962
1a34281v,tree,0.2679086962270804
1a34281v,unknown,0.018141473466149506
1a34282v,banner,0.0329865594869146
1a34282v,building,0.04588095084366391
1a34282v,cardboard,0.01151025525137741
1a34282v,curtain,0.034670659004820935
1a34282v,door-stuff,0.007453350981404958
1a34282v,paper,0.04492860063705234
1a34282v,pavement,0.14941944300964188
1a34282v,person,0.027724421057162534
1a34282v,tent,0.06073922821969697
1a34282v,unknown,0.02866466511707989
1a34282v,wall,0.15917834237258954
1a34282v,window,0.396843524018595
1a34283v,dirt,0.2568703235035211
1a34283v,grass,0.052545939700704224
1a34283v,house,0.07284606073943661
1a34283v,mountain,0.04775665713028169
1a34283v,road,0.19555595290492958
1a34283v,sky,0.05779324383802817
1a34283v,things,0.0015226122359154929
1a34283v,tree,0.3092525858274648
1a34283v,unknown,0.005856624119718309
1a34284v,building,0.33829875907512624
1a34284v,dirt,0.20543077256944445
1a34284v,grass,0.037005800189393936
1a34284v,sand,0.008957988083964646
1a34284v,sky,0.4066125118371212
1a34284v,unknown,0.003694168244949495
1a34285v,dirt,0.34286244066455696
1a34285v,mountain,0.09803574960443039
1a34285v,sky,0.2972371934335443
1a34285v,tree,0.2409624703322785
1a34285v,unknown,0.020902145965189873
1a34286v,building,0.389754702565427
1a34286v,grass,0.37477670884986225
1a34286v,person,0.03207725335743802
1a34286v,things,0.030335313360881543
1a34286v,tree,0.1478173962637741
1a34286v,unknown,0.011783316115702479
1a34286v,wall,0.007453350981404958
1a34286v,window,0.006001958505509642
1a34287v,grass,0.3433645869908708
1a34287v,house,0.061672939343398875
1a34287v,person,0.009546172752808989
1a34287v,road,0.08445894048455056
1a34287v,sky,0.012091818820224719
1a34287v,things,0.006066483058286517
1a34287v,tree,0.47570389308286515
1a34287v,unknown,0.007095165466994382
1a34288v,building,0.05865151091815681
1a34288v,ceiling,0.044067550722145805
1a34288v,dirt,0.009308910763411279
1a34288v,door-stuff,0.03670504857290234
1a34288v,floor,0.007922648727647868
1a34288v,food,0.006348327888583219
1a34288v,pavement,0.07377278198074277
1a34288v,person,0.043601433545392025
1a34288v,roof,0.03129701470082531
1a34288v,sky,0.015226046681568088
1a34288v,table,0.0353214730914718
1a34288v,things,0.007177129900275104
1a34288v,tree,0.021294972919532324
1a34288v,unknown,0.2404640753954608
1a34288v,wall,0.15076942916093536
1a34288v,wall-wood,0.04516097833562586
1a34288v,window,0.17291066669532323
1a34293v,grass,0.16071736878453038
1a34293v,house,0.07311809392265194
1a34293v,roof,0.02197535393646409
1a34293v,sky,0.19060503712016574
1a34293v,tree,0.5448922004488951
1a34293v,unknown,0.008691945787292817
1a34294v,building,0.02847408062845304
1a34294v,house,0.011080747151243095
1a34294v,sky,0.3937772466332873
1a34294v,tree,0.21228769207527623
1a34294v,unknown,0.32520070787292815
1a34294v,wall,0.029179525638812154
1a34295v,dirt,0.14824835808722528
1a34295v,grass,0.008712600875686814
1a34295v,house,0.2264914041037088
1a34295v,pavement,0.01947759271978022
1a34295v,person,0.013544438959478022
1a34295v,road,0.1259779039320055
1a34295v,sky,0.20967923677884615
1a34295v,things,0.08347463083791208
1a34295v,tree,0.1490491929945055
1a34295v,unknown,0.015344640710851648
1a34296v,dirt,0.15862165178571427
1a34296v,grass,0.10818985133495146
1a34296v,person,0.09145284327323162
1a34296v,things,0.007068903866158114
1a34296v,tree,0.5836064818828016
1a34296v,unknown,0.051060267857142856
1a34297v,building,0.15181033350840337
1a34297v,house,0.04152852547268908
1a34297v,pavement,0.16259355304621848
1a34297v,person,0.13239944415266106
1a34297v,sky,0.16497204350490197
1a34297v,tree,0.29509968049719887
1a34297v,unknown,0.05159641981792717
1a34298v,grass,0.3031740978936464
1a34298v,house,0.012905732044198894
1a34298v,person,0.12016844354281768
1a34298v,sky,0.10016374956837017
1a34298v,things,0.001038609288674033
1a34298v,tree,0.3885140603418508
1a34298v,unknown,0.07403530732044199
1a34299v,grass,0.14765598462975543
1a34299v,person,0.08100028659986414
1a34299v,sky,0.07058317764945653
1a34299v,tree,0.6545516304347826
1a34299v,unknown,0.046208920686141304
1a34300v,grass,0.2405594443481276
1a34300v,person,0.1031052249479889
1a34300v,sky,0.03748185029472954
1a34300v,things,0.009574646757975034
1a34300v,tree,0.5652901785714286
1a34300v,unknown,0.04398865507975035
1a34301v,dirt,0.030626234117445056
1a34301v,grass,0.06153819325206044
1a34301v,person,0.12321723686469781
1a34301v,road,0.009445022750686814
1a34301v,sky,0.012410928914835164
1a34301v,things,0.0018900776957417582
1a34301v,tree,0.6867850167410714
1a34301v,unknown,0.07408728966346154
1a34302v,grass,0.1912682868767313
1a34302v,person,0.10258099246883656
1a34302v,sky,0.05133716023199446
1a34302v,tree,0.5820001406682825
1a34302v,unknown,0.07281341975415513
1a34303v,grass,0.07242214255136986
1a34303v,pavement,0.07814774186643836
1a34303v,person,0.12973565924657535
1a34303v,road,0.032170376712328766
1a34303v,tree,0.6104826626712329
1a34303v,unknown,0.0770414169520548
1a34304v,building,0.1978480409153953
1a34304v,dirt,0.1757907311893204
1a34304v,grass,0.033197707177531205
1a34304v,person,0.15680803571428573
1a34304v,sky,0.11171143593966713
1a34304v,things,7.354694001386963e-4
1a34304v,tree,0.2583068763002774
1a34304v,unknown,0.0656017033633842
1a34305v,building,0.08396528020251397
1a34305v,dirt,0.2908437718226257
1a34305v,fence,0.010127062238128492
1a34305v,house,0.09663604224860335
1a34305v,person,0.024831420216480448
1a34305v,road,0.009284163320530727
1a34305v,sky,0.2378202470321229
1a34305v,things,0.06349156555516759
1a34305v,tree,0.10428760038407821
1a34305v,unknown,0.05699660658170391
1a34305v,wall,0.021716240398044692
1a34306v,grass,0.6010343728388658
1a34306v,things,0.01292493300484094
1a34306v,tree,0.3696012167185339
1a34306v,unknown,0.016439477437759337
1a34307v,building,0.011088840210635359
1a34307v,dirt,0.06095557449930939
1a34307v,grass,0.013380524861878454
1a34307v,house,0.014558065003453038
1a34307v,mountain,0.5346855037120166
1a34307v,sky,0.03636616237914365
1a34307v,tree,0.32569843102555246
1a34307v,unknown,0.0032668983080110497
1a34308v,grass,0.5103150253610729
1a34308v,sky,0.28738609009628613
1a34308v,things,0.015395299604539203
1a34308v,tree,0.16294892322902338
1a34308v,unknown,0.023954661709078406
1a34309v,grass,0.3341562281773743
1a34309v,person,0.005691613564944134
1a34309v,sky,0.5949229661312849
1a34309v,things,0.019816308048184357
1a34309v,tree,0.03916615747206704
1a34309v,unknown,0.006246726606145251
1a34310v,grass,0.6166493115504144
1a34310v,person,0.004679137171961326
1a34310v,sky,0.28827747323895025
1a34310v,things,0.03194600310773481
1a34310v,tree,0.049882920407458564
1a34310v,unknown,0.0085651545234806635
1a34311v,grass,0.09451092211673699
1a34311v,house,0.008676435038677918
1a34311v,sky,0.7591351859177216
1a34311v,tree,0.13767745692686356
1a34312v,grass,0.3533283390410959
1a34312v,house,0.059506100171232874
1a34312v,sky,0.5363736087328768
1a34312v,things,1.698951198630137e-4
1a34312v,tree,0.04605495505136986
1a34312v,unknown,0.004567101883561644
1a34313v,dirt,0.26300797215599453
1a34313v,grass,0.3298333191416894
1a34313v,house,0.021624073995231606
1a34313v,sky,0.3546199122956403
1a34313v,things,0.002795310371253406
1a34313v,tree,0.028119412040190736
1a34314v,dirt,0.14757543103448276
1a34314v,grass,0.3902788254310345
1a34314v,house,0.01138604525862069
1a34314v,sky,0.14726293103448276
1a34314v,tree,0.3022723599137931
1a34314v,unknown,0.001224407327586207
1a34315v,grass,0.3214618698559671
1a34315v,person,0.0034588263031550067
1a34315v,sky,0.638079775377229
1a34315v,things,0.009015453532235939
1a34315v,tree,0.014951185270919067
1a34315v,unknown,0.013032889660493827
1a34316v,bridge,0.014058177731673583
1a34316v,building,0.06782989713001383
1a34316v,dirt,0.07141467842323651
1a34316v,mountain,0.06317130229944674
1a34316v,rock,0.16937483791493776
1a34316v,sea,0.0845435684647303
1a34316v,sky,0.48038365534232363
1a34316v,unknown,0.03976081647648686
1a34316v,wall,0.00946306621715076
1a34317v,building,0.3134685359589041
1a34317v,dirt,0.23375160530821917
1a34317v,rock,0.04261959546232877
1a34317v,sand,0.005524935787671233
1a34317v,sky,0.35061670590753424
1a34317v,unknown,0.004638002996575343
1a34317v,wall,0.03292487157534246
1a34317v,wall-stone,0.016455747003424656
1a34318v,dirt,0.2636691623263889
1a34318v,mountain,0.28100450303819446
1a34318v,person,9.345160590277778e-4
1a34318v,sky,0.3523980034722222
1a34318v,things,0.06589219835069444
1a34318v,unknown,0.036101616753472225
1a34319v,bridge,0.030450506524725276
1a34319v,building,0.21299391526442307
1a34319v,dirt,0.3234930352850275
1a34319v,rock,0.024313455099587912
1a34319v,sky,0.3642537882039835
1a34319v,unknown,0.015933529361263736
1a34319v,wall,0.006509969522664835
1a34319v,wall-stone,0.022051800738324176
1a34320v,building,0.006087732118294361
1a34320v,dirt,0.1658718943431912
1a34320v,mountain,0.19328146492434664
1a34320v,road,0.25871518225584594
1a34320v,rock,0.011264722317744153
1a34320v,sky,0.35625188058803303
1a34320v,things,0.0049029616574965615
1a34320v,unknown,0.003624161795048143
1a34321v,dirt,0.2436597317744154
1a34321v,mountain,0.25147088849724897
1a34321v,road,0.13571800851100413
1a34321v,sky,0.3609882758768913
1a34321v,unknown,0.008163095340440164
1a34322v,building,0.11967563496879334
1a34322v,dirt,0.09834160454230235
1a34322v,mountain,0.043899261009015256
1a34322v,rock,0.16846854412274617
1a34322v,sand,0.05857207871012483
1a34322v,sea,0.02178641860263523
1a34322v,sky,0.48367339199029125
1a34322v,unknown,0.00558306605409154
1a34323v,dirt,0.38913198617788464
1a34323v,grass,0.19935155176854397
1a34323v,mountain,0.057308658138736264
1a34323v,person,9.993668440934065e-4
1a34323v,river,0.038772750686813184
1a34323v,sky,0.17759352463942307
1a34323v,tree,0.13465965187156592
1a34323v,unknown,0.0021825098729395605
1a34324v,dirt,0.2608813028913963
1a34324v,mountain,0.3387487328102962
1a34324v,sand,0.026982876410437236
1a34324v,sky,0.31320935075811
1a34324v,things,0.019535382140338505
1a34324v,unknown,0.040642354989421724
1a34325v,mountain,0.7216277135854342
1a34325v,rock,0.06612312893907563
1a34325v,sand,0.015493697478991597
1a34325v,sea,0.0073693539915966385
1a34325v,sky,0.13357159269957983
1a34325v,unknown,0.05581451330532213
1a34326v,dirt,0.130371769104426
1a34326v,mountain,0.33764074386237897
1a34326v,person,0.0029904693983402487
1a34326v,road,0.15121860952627939
1a34326v,sky,0.3752836488589212
1a34326v,things,0.0017694285961272476
1a34326v,unknown,7.25330653526971e-4
1a34327v,dirt,0.6752216769972452
1a34327v,grass,0.01612000688705234
1a34327v,mountain,0.01678584495523416
1a34327v,person,9.94049156336088e-4
1a34327v,river,0.018901730371900828
1a34327v,sky,0.12104936079545454
1a34327v,things,0.001919496814738292
1a34327v,tree,0.13895838713842976
1a34327v,unknown,4.600335743801653e-4
1a34327v,water,0.00958941330922865
1a34328v,dirt,0.4663804590784044
1a34328v,mountain,0.3007557277338377
1a34328v,sky,0.1408439541781293
1a34328v,unknown,0.03635713978679505
1a34328v,water,0.055662719222833563
1a34329v,door-stuff,0.21211476293103448
1a34329v,grass,0.04061691810344827
1a34329v,pavement,0.13379714439655171
1a34329v,wall,0.48572467672413794
1a34329v,wall-stone,0.10664466594827586
1a34329v,window,0.021101831896551723
1a34330v,dirt,0.2384211432506887
1a34330v,grass,0.062041311553030304
1a34330v,person,0.02202242596418733
1a34330v,sky,0.06318870523415977
1a34330v,things,0.21170287749655647
1a34330v,tree,0.3900129670282369
1a34330v,unknown,0.012610569473140496
1a34331v,bridge,0.018940575962910128
1a34331v,dirt,0.06750261902639088
1a34331v,person,0.016157163873038515
1a34331v,river,0.4913920403887304
1a34331v,tree,0.36739367867332384
1a34331v,unknown,0.0044620965584878745
1a34331v,water,0.0341518255171184
1a34332v,dirt,0.014166086791497976
1a34332v,grass,0.12566422064777327
1a34332v,person,0.010843665654520917
1a34332v,river,0.22564392501686908
1a34332v,tree,0.6180757633265856
1a34332v,unknown,0.005606338562753037
1a34333v,banner,0.011753577478601998
1a34333v,door-stuff,0.07824898582382311
1a34333v,pavement,0.0075798524429386595
1a34333v,things,0.028611470221112698
1a34333v,unknown,3.9564015691868757e-4
1a34333v,wall,0.8267681214336662
1a34333v,window,0.046642352442938656
1a34334v,ceiling,0.006864499912952646
1a34334v,door-stuff,0.11189937325905293
1a34334v,unknown,0.0514449860724234
1a34334v,wall,0.6491964441155988
1a34334v,wall-stone,0.12110735114902507
1a34334v,window,0.05948734549094708
1a34335v,door-stuff,0.20267355752743485
